study,dataset,variable,instrument,question
"twinlife","ZA6701_person_wid3_v4-0-0","med0900t","wid3_F2F2_module13","med0100t"
"twinlife","ZA6701_person_wid3_v4-0-0","med0900u","wid3_F2F2_module13","med0100u"
"twinlife","ZA6701_person_wid3_v4-0-0","med1000s","wid3_F2F2_module13","med0100s"
"twinlife","ZA6701_person_wid3_v4-0-0","med1000t","wid3_F2F2_module13","med0100t"
"twinlife","ZA6701_person_wid3_v4-0-0","med1000u","wid3_F2F2_module13","med0100u"
"twinlife","ZA6701_person_wid3_v4-0-0","med2000s","wid3_F2F2_module13","med2000s"
"twinlife","ZA6701_person_wid3_v4-0-0","med2000t","wid3_F2F2_module13","med2000t"
"twinlife","ZA6701_person_wid3_v4-0-0","med2000u","wid3_F2F2_module13","med2000u"
"twinlife","ZA6701_person_wid3_v4-0-0","mig0200s","wid3_F2F2_module13","mig0200s"
"twinlife","ZA6701_person_wid3_v4-0-0","mig0700s","wid3_F2F2_module13","mig0700s"
"twinlife","ZA6701_person_wid3_v4-0-0","mig0700t","wid3_F2F2_module13","mig0700t"
"twinlife","ZA6701_person_wid3_v4-0-0","mig0700u","wid3_F2F2_module13","mig0700u"
"twinlife","ZA6701_person_wid3_v4-0-0","mig0800s","wid3_F2F2_module13","mig0800s"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0100s","wid3_F2F2_module13","mus0100s"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0100t","wid3_F2F2_module13","mus0100t"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0100u","wid3_F2F2_module13","mus0100u"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0101s","wid3_F2F2_module13","mus0101s"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0101t","wid3_F2F2_module13","mus0101t"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0101u","wid3_F2F2_module13","mus0101u"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0200s","wid3_F2F2_module13","mus0200s"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0200t","wid3_F2F2_module13","mus0200t"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0200u","wid3_F2F2_module13","mus0200u"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0201s","wid3_F2F2_module13","mus0201s"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0201t","wid3_F2F2_module13","mus0201t"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0201u","wid3_F2F2_module13","mus0201u"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0300s","wid3_F2F2_module13","mus0300s"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0300t","wid3_F2F2_module13","mus0300t"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0300u","wid3_F2F2_module13","mus0300u"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0301s","wid3_F2F2_module13","mus0301s"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0301t","wid3_F2F2_module13","mus0301t"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0301u","wid3_F2F2_module13","mus0301u"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0302s","wid3_F2F2_module13","mus0301s"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0302t","wid3_F2F2_module13","mus0301t"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0302u","wid3_F2F2_module13","mus0301u"
"twinlife","ZA6701_person_wid3_v4-0-0","net0203s","wid3_F2F2_module13","net0203s"
"twinlife","ZA6701_person_wid3_v4-0-0","net0203t","wid3_F2F2_module13","net0203t"
"twinlife","ZA6701_person_wid3_v4-0-0","net0203u","wid3_F2F2_module13","net0203u"
"twinlife","ZA6701_person_wid3_v4-0-0","net0204s","wid3_F2F2_module13","net0204s"
"twinlife","ZA6701_person_wid3_v4-0-0","net0204t","wid3_F2F2_module13","net0204t"
"twinlife","ZA6701_person_wid3_v4-0-0","net0204u","wid3_F2F2_module13","net0204u"
"twinlife","ZA6701_person_wid3_v4-0-0","per0400s","wid3_F2F2_module13","per0400s"
"twinlife","ZA6701_person_wid3_v4-0-0","per0401s","wid3_F2F2_module13","per0400s"
"twinlife","ZA6701_person_wid3_v4-0-0","per0402s","wid3_F2F2_module13","per0400s"
"twinlife","ZA6701_person_wid3_v4-0-0","per0403s","wid3_F2F2_module13","per0400s"
"twinlife","ZA6701_person_wid3_v4-0-0","per0404s","wid3_F2F2_module13","per0400s"
"twinlife","ZA6701_person_wid3_v4-0-0","per0405s","wid3_F2F2_module13","per0400s"
"twinlife","ZA6701_person_wid3_v4-0-0","per0406s","wid3_F2F2_module13","per0400s"
"twinlife","ZA6701_person_wid3_v4-0-0","per0407s","wid3_F2F2_module13","per0400s"
"twinlife","ZA6701_person_wid3_v4-0-0","per0408s","wid3_F2F2_module13","per0400s"
"twinlife","ZA6701_person_wid3_v4-0-0","per0409s","wid3_F2F2_module13","per0400s"
"twinlife","ZA6701_person_wid3_v4-0-0","ses0200s","wid3_F2F2_module13","ses0200s"
"twinlife","ZA6701_person_wid3_v4-0-0","ses0200t","wid3_F2F2_module13","ses0200t"
"twinlife","ZA6701_person_wid3_v4-0-0","ses0200u","wid3_F2F2_module13","ses0200u"
"twinlife","ZA6701_person_wid3_v4-0-0","ses0202s","wid3_F2F2_module13","ses0200s"
"twinlife","ZA6701_person_wid3_v4-0-0","ses0202t","wid3_F2F2_module13","ses0200t"
"twinlife","ZA6701_person_wid3_v4-0-0","ses0202u","wid3_F2F2_module13","ses0200u"
"twinlife","ZA6701_person_wid3_v4-0-0","she0100s","wid3_F2F2_module13","she0100s"
"twinlife","ZA6701_person_wid3_v4-0-0","she0100t","wid3_F2F2_module13","she0100t"
"twinlife","ZA6701_person_wid3_v4-0-0","she0100u","wid3_F2F2_module13","she0100u"
"twinlife","ZA6701_person_wid3_v4-0-0","bdi0100","wid3_F2F2_module14","bdi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","bdi0101","wid3_F2F2_module14","bdi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","bdi0102","wid3_F2F2_module14","bdi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","bdi0103","wid3_F2F2_module14","bdi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","bdi0104","wid3_F2F2_module14","bdi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","bdi0105","wid3_F2F2_module14","bdi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","bdi0106","wid3_F2F2_module14","bdi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0100","wid3_F2F2_module14","cul0100"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0101","wid3_F2F2_module14","cul0100"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0201","wid3_F2F2_module14","cul0201"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0202","wid3_F2F2_module14","cul0201"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0203","wid3_F2F2_module14","cul0201"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0204","wid3_F2F2_module14","cul0201"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0205","wid3_F2F2_module14","cul0201"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0301","wid3_F2F2_module14","cul0301"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0302","wid3_F2F2_module14","cul0302"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0401","wid3_F2F2_module14","cul0401"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0402","wid3_F2F2_module14","cul0401"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0403","wid3_F2F2_module14","cul0401"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0404","wid3_F2F2_module14","cul0401"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0501","wid3_F2F2_module14","cul0501"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0502","wid3_F2F2_module14","cul0501"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0503","wid3_F2F2_module14","cul0501"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0504","wid3_F2F2_module14","cul0501"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0505","wid3_F2F2_module14","cul0501"
"twinlife","ZA6701_person_wid3_v4-0-0","gls0600","wid3_F2F2_module14","gls0600"
"twinlife","ZA6701_person_wid3_v4-0-0","gls0700","wid3_F2F2_module14","gls0600"
"twinlife","ZA6701_person_wid3_v4-0-0","gls0800","wid3_F2F2_module14","gls0600"
"twinlife","ZA6701_person_wid3_v4-0-0","gls0900","wid3_F2F2_module14","gls0600"
"twinlife","ZA6701_person_wid3_v4-0-0","gls1000","wid3_F2F2_module14","gls0600"
"twinlife","ZA6701_person_wid3_v4-0-0","loc0100","wid3_F2F2_module14","loc0100"
"twinlife","ZA6701_person_wid3_v4-0-0","loc0101","wid3_F2F2_module14","loc0100"
"twinlife","ZA6701_person_wid3_v4-0-0","loc0102","wid3_F2F2_module14","loc0100"
"twinlife","ZA6701_person_wid3_v4-0-0","loc0103","wid3_F2F2_module14","loc0100"
"twinlife","ZA6701_person_wid3_v4-0-0","lot0100","wid3_F2F2_module14","lot0100"
"twinlife","ZA6701_person_wid3_v4-0-0","lot0101","wid3_F2F2_module14","lot0100"
"twinlife","ZA6701_person_wid3_v4-0-0","lot0102","wid3_F2F2_module14","lot0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0100","wid3_F2F2_module14","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0200","wid3_F2F2_module14","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0300","wid3_F2F2_module14","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0400","wid3_F2F2_module14","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0500","wid3_F2F2_module14","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0600","wid3_F2F2_module14","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0700","wid3_F2F2_module14","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0800","wid3_F2F2_module14","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0900","wid3_F2F2_module14","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med1000","wid3_F2F2_module14","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0100","wid3_F2F2_module14","mus0100"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0101","wid3_F2F2_module14","mus0101"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0200","wid3_F2F2_module14","mus0200"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0201","wid3_F2F2_module14","mus0201"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0300","wid3_F2F2_module14","mus0300"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0301","wid3_F2F2_module14","mus0301"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0302","wid3_F2F2_module14","mus0301"
"twinlife","ZA6701_person_wid3_v4-0-0","net0600","wid3_F2F2_module14","net0600"
"twinlife","ZA6701_person_wid3_v4-0-0","per0100","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0101","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0102","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0103","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0104","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0105","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0106","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0107","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0108","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0109","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0110","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0111","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0112","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0113","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0114","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0115","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0116","wid3_F2F2_module14","per0100"
"twinlife","ZA6701_person_wid3_v4-0-0","per0200","wid3_F2F2_module14","per0200"
"twinlife","ZA6701_person_wid3_v4-0-0","per0300","wid3_F2F2_module14","per0300"
"twinlife","ZA6701_person_wid3_v4-0-0","sat0100","wid3_F2F2_module14","sat0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sat0102","wid3_F2F2_module14","sat0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sat0104","wid3_F2F2_module14","sat0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sat0105","wid3_F2F2_module14","sat0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sat0107","wid3_F2F2_module14","sat0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sef0100","wid3_F2F2_module14","sef0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sef0101","wid3_F2F2_module14","sef0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sef0102","wid3_F2F2_module14","sef0100"
"twinlife","ZA6701_person_wid3_v4-0-0","ses0100","wid3_F2F2_module14","ses0100"
"twinlife","ZA6701_person_wid3_v4-0-0","ses0101","wid3_F2F2_module14","ses0100"
"twinlife","ZA6701_person_wid3_v4-0-0","ses0102","wid3_F2F2_module14","ses0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0100","wid3_F2F2_module14","sop0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0101","wid3_F2F2_module14","sop0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0102","wid3_F2F2_module14","sop0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0103","wid3_F2F2_module14","sop0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0104","wid3_F2F2_module14","sop0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0105","wid3_F2F2_module14","sop0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0106","wid3_F2F2_module14","sop0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0150","wid3_F2F2_module14","sop0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0200","wid3_F2F2_module14","sop0200"
"twinlife","ZA6701_person_wid3_v4-0-0","sps0100","wid3_F2F2_module14","sps0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sps0101","wid3_F2F2_module14","sps0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sps0102","wid3_F2F2_module14","sps0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sps0103","wid3_F2F2_module14","sps0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sps0104","wid3_F2F2_module14","sps0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sps0105","wid3_F2F2_module14","sps0100"
"twinlife","ZA6701_person_wid3_v4-0-0","svk0100","wid3_F2F2_module14","svk0100"
"twinlife","ZA6701_person_wid3_v4-0-0","svk0101","wid3_F2F2_module14","svk0100"
"twinlife","ZA6701_person_wid3_v4-0-0","svk0102","wid3_F2F2_module14","svk0100"
"twinlife","ZA6701_person_wid3_v4-0-0","svk0103","wid3_F2F2_module14","svk0100"
"twinlife","ZA6701_person_wid3_v4-0-0","svk0104","wid3_F2F2_module14","svk0100"
"twinlife","ZA6701_person_wid3_v4-0-0","svk0105","wid3_F2F2_module14","svk0100"
"twinlife","ZA6701_person_wid3_v4-0-0","svk0106","wid3_F2F2_module14","svk0100"
"twinlife","ZA6701_person_wid3_v4-0-0","svk0107","wid3_F2F2_module14","svk0100"
"twinlife","ZA6701_person_wid3_v4-0-0","svk0108","wid3_F2F2_module14","svk0100"
"twinlife","ZA6701_person_wid3_v4-0-0","bdi0100","wid3_F2F2_module15","bdi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","bdi0101","wid3_F2F2_module15","bdi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","bdi0102","wid3_F2F2_module15","bdi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","bdi0103","wid3_F2F2_module15","bdi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","bdi0104","wid3_F2F2_module15","bdi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","bdi0105","wid3_F2F2_module15","bdi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","bdi0106","wid3_F2F2_module15","bdi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","cis0100","wid3_F2F2_module15","cis0100"
"twinlife","ZA6701_person_wid3_v4-0-0","cis0101","wid3_F2F2_module15","cis0100"
"twinlife","ZA6701_person_wid3_v4-0-0","cis0102","wid3_F2F2_module15","cis0100"
"twinlife","ZA6701_person_wid3_v4-0-0","cis0103","wid3_F2F2_module15","cis0100"
"twinlife","ZA6701_person_wid3_v4-0-0","cis0104","wid3_F2F2_module15","cis0100"
"twinlife","ZA6701_person_wid3_v4-0-0","cis0105","wid3_F2F2_module15","cis0100"
"twinlife","ZA6701_person_wid3_v4-0-0","cis0106","wid3_F2F2_module15","cis0100"
"twinlife","ZA6701_person_wid3_v4-0-0","cis0107","wid3_F2F2_module15","cis0100"
"twinlife","ZA6701_person_wid3_v4-0-0","cis0108","wid3_F2F2_module15","cis0100"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0100","wid3_F2F2_module15","cul0100"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0101","wid3_F2F2_module15","cul0100"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0201","wid3_F2F2_module15","cul0201"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0202","wid3_F2F2_module15","cul0201"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0203","wid3_F2F2_module15","cul0201"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0204","wid3_F2F2_module15","cul0201"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0205","wid3_F2F2_module15","cul0201"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0301","wid3_F2F2_module15","cul0301"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0302","wid3_F2F2_module15","cul0302"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0401","wid3_F2F2_module15","cul0401"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0402","wid3_F2F2_module15","cul0401"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0403","wid3_F2F2_module15","cul0401"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0404","wid3_F2F2_module15","cul0401"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0501","wid3_F2F2_module15","cul0501"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0502","wid3_F2F2_module15","cul0501"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0503","wid3_F2F2_module15","cul0501"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0504","wid3_F2F2_module15","cul0501"
"twinlife","ZA6701_person_wid3_v4-0-0","cul0505","wid3_F2F2_module15","cul0501"
"twinlife","ZA6701_person_wid3_v4-0-0","ebi0100","wid3_F2F2_module15","ebi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","ebi0101","wid3_F2F2_module15","ebi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","ebi0102","wid3_F2F2_module15","ebi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","ebi0103","wid3_F2F2_module15","ebi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","ebi0104","wid3_F2F2_module15","ebi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","ebi0105","wid3_F2F2_module15","ebi0100"
"twinlife","ZA6701_person_wid3_v4-0-0","gls0100","wid3_F2F2_module15","gls0100"
"twinlife","ZA6701_person_wid3_v4-0-0","gls0200","wid3_F2F2_module15","gls0100"
"twinlife","ZA6701_person_wid3_v4-0-0","gls0300","wid3_F2F2_module15","gls0100"
"twinlife","ZA6701_person_wid3_v4-0-0","gls0400","wid3_F2F2_module15","gls0100"
"twinlife","ZA6701_person_wid3_v4-0-0","gls0500","wid3_F2F2_module15","gls0100"
"twinlife","ZA6701_person_wid3_v4-0-0","lgd0101","wid3_F2F2_module15","lgd0101"
"twinlife","ZA6701_person_wid3_v4-0-0","lgd0102","wid3_F2F2_module15","lgd0101"
"twinlife","ZA6701_person_wid3_v4-0-0","lgd0103","wid3_F2F2_module15","lgd0101"
"twinlife","ZA6701_person_wid3_v4-0-0","lgd0104","wid3_F2F2_module15","lgd0101"
"twinlife","ZA6701_person_wid3_v4-0-0","lgd0105","wid3_F2F2_module15","lgd0101"
"twinlife","ZA6701_person_wid3_v4-0-0","lgd0201","wid3_F2F2_module15","lgd0201"
"twinlife","ZA6701_person_wid3_v4-0-0","lgd0202","wid3_F2F2_module15","lgd0201"
"twinlife","ZA6701_person_wid3_v4-0-0","lgd0203","wid3_F2F2_module15","lgd0201"
"twinlife","ZA6701_person_wid3_v4-0-0","lgd0204","wid3_F2F2_module15","lgd0201"
"twinlife","ZA6701_person_wid3_v4-0-0","lgd0205","wid3_F2F2_module15","lgd0201"
"twinlife","ZA6701_person_wid3_v4-0-0","loc0200","wid3_F2F2_module15","loc0200"
"twinlife","ZA6701_person_wid3_v4-0-0","loc0201","wid3_F2F2_module15","loc0200"
"twinlife","ZA6701_person_wid3_v4-0-0","loc0202","wid3_F2F2_module15","loc0200"
"twinlife","ZA6701_person_wid3_v4-0-0","loc0203","wid3_F2F2_module15","loc0200"
"twinlife","ZA6701_person_wid3_v4-0-0","lot0100","wid3_F2F2_module15","lot0100"
"twinlife","ZA6701_person_wid3_v4-0-0","lot0101","wid3_F2F2_module15","lot0100"
"twinlife","ZA6701_person_wid3_v4-0-0","lot0102","wid3_F2F2_module15","lot0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0100","wid3_F2F2_module15","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0200","wid3_F2F2_module15","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0300","wid3_F2F2_module15","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0400","wid3_F2F2_module15","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0500","wid3_F2F2_module15","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0600","wid3_F2F2_module15","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0700","wid3_F2F2_module15","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0800","wid3_F2F2_module15","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med0900","wid3_F2F2_module15","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","med1000","wid3_F2F2_module15","med0100"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0100","wid3_F2F2_module15","mus0100"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0101","wid3_F2F2_module15","mus0101"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0200","wid3_F2F2_module15","mus0200"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0201","wid3_F2F2_module15","mus0201"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0300","wid3_F2F2_module15","mus0300"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0301","wid3_F2F2_module15","mus0301"
"twinlife","ZA6701_person_wid3_v4-0-0","mus0302","wid3_F2F2_module15","mus0301"
"twinlife","ZA6701_person_wid3_v4-0-0","net0600","wid3_F2F2_module15","net0600"
"twinlife","ZA6701_person_wid3_v4-0-0","sat0100","wid3_F2F2_module15","sat0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sat0101","wid3_F2F2_module15","sat0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sat0102","wid3_F2F2_module15","sat0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sat0103","wid3_F2F2_module15","sat0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sat0104","wid3_F2F2_module15","sat0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sat0105","wid3_F2F2_module15","sat0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sat0106","wid3_F2F2_module15","sat0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sat0107","wid3_F2F2_module15","sat0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sef0100","wid3_F2F2_module15","sef0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sef0101","wid3_F2F2_module15","sef0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sef0102","wid3_F2F2_module15","sef0100"
"twinlife","ZA6701_person_wid3_v4-0-0","ses0100","wid3_F2F2_module15","ses0100"
"twinlife","ZA6701_person_wid3_v4-0-0","ses0101","wid3_F2F2_module15","ses0100"
"twinlife","ZA6701_person_wid3_v4-0-0","ses0102","wid3_F2F2_module15","ses0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0100","wid3_F2F2_module15","sop0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0101","wid3_F2F2_module15","sop0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0102","wid3_F2F2_module15","sop0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0103","wid3_F2F2_module15","sop0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0104","wid3_F2F2_module15","sop0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0105","wid3_F2F2_module15","sop0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0106","wid3_F2F2_module15","sop0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0150","wid3_F2F2_module15","sop0100"
"twinlife","ZA6701_person_wid3_v4-0-0","sop0200","wid3_F2F2_module15","sop0200"
"twinlife","ZA6701_person_wid3_v4-0-0","sps0200","wid3_F2F2_module15","sps0200"
"twinlife","ZA6701_person_wid3_v4-0-0","sps0201","wid3_F2F2_module15","sps0200"
"twinlife","ZA6701_person_wid3_v4-0-0","sps0202","wid3_F2F2_module15","sps0200"
"twinlife","ZA6701_person_wid3_v4-0-0","sps0203","wid3_F2F2_module15","sps0200"
